cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,SISTEMA,NOMBRE,LINEA,EST,CVE_EST,CVE_EOD17,TIPO,ALCALDIAS,AÑO
09,Ciudad de México,007,Iztapalapa,007-188,Tepalcates,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-189,Unidad Ejercito Constitucionalista,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-190,Unidad Modelo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-191,Unidad Santa Cruz Meyehualco,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-192,Unidad Vicente Guerrero,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-193,Uscovi,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-194,Valle De Luces,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-195,Valle De San Lorenzo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-196,Valle Del Sur,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-197,Xalpa,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-198,Zacahuitzco,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-001,Ampliacion Lomas De San Bernabe,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-002,Ampliacion Potrerillo,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-003,Atacaxco,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-004,Barranca Seca,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-005,Barrio Las Calles,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-006,Barrio San Francisco,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-007,Barros Sierra,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-008,Cerro Del Judio - Av,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-009,Crescencio Juarez Chavira,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-010,Cuauhtemoc,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-011,El Ermitaño,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-012,El Maestro,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-013,El Ocotal,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-014,El Rosal,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-015,El Tanque,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-016,El Toro,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-017,Heroes De Padierna,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-018,Huayatla,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-019,La Carbonera,Colonia,,,,,,,,,
